***************************** LOGISTICS *****************************
Experiment Date: 2020-12-16 12:17
Output Name: full_epoch_step4_eps4_repeat4
User: shishira
***************************** ARGUMENTS *****************************
TRAIN: {'epochs': 350, 'arch': 'resnet50', 'start_epoch': 0, 'lr': 0.1, 'momentum': 0.99, 'weight_decay': 0.0005, 'print_freq': 10, 'mean': [0.4914, 0.4822, 0.4465], 'std': [0.2023, 0.1994, 0.201]}
ADV: {'clip_eps': 0.01568627450980392, 'fgsm_step': 0.01568627450980392, 'n_repeats': 4, 'pgd_attack': [(10, 0.00392156862), (50, 0.00392156862)]}
DATA: {'workers': 16, 'batch_size': 256, 'img_size': 32, 'crop_size': 32, 'max_color_value': 255.0}
output_prefix: full_epoch
config: configs.yml
resume: 
evaluate: False
pretrained: False
model: res
adj_lr_factor: 400.0
full_epoch: True
output_name: full_epoch_step4_eps4_repeat4
**********************************************************************
loading arma model: 
Train Epoch: [34][10/195]	Time 0.177 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.375)	Prec@5 50.391 (49.819)
Train Epoch: [34][10/195]	Time 0.179 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.361)	Prec@5 50.391 (49.833)
Train Epoch: [34][10/195]	Time 0.180 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.347)	Prec@5 50.391 (49.846)
Train Epoch: [34][10/195]	Time 0.178 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.334)	Prec@5 50.391 (49.858)
Train Epoch: [34][20/195]	Time 0.170 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.500 (10.378)	Prec@5 51.562 (50.289)
Train Epoch: [34][20/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.500 (10.404)	Prec@5 51.562 (50.305)
Train Epoch: [34][20/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.500 (10.429)	Prec@5 51.562 (50.320)
Train Epoch: [34][20/195]	Time 0.175 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.500 (10.454)	Prec@5 51.562 (50.335)
Train Epoch: [34][30/195]	Time 0.170 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (10.231)	Prec@5 50.781 (50.174)
Train Epoch: [34][30/195]	Time 0.175 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (10.201)	Prec@5 50.781 (50.179)
Train Epoch: [34][30/195]	Time 0.167 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (10.172)	Prec@5 50.781 (50.184)
Train Epoch: [34][30/195]	Time 0.175 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (10.144)	Prec@5 50.781 (50.189)
Train Epoch: [34][40/195]	Time 0.169 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.115)	Prec@5 50.781 (50.073)
Train Epoch: [34][40/195]	Time 0.175 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.122)	Prec@5 50.781 (50.077)
Train Epoch: [34][40/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.130)	Prec@5 50.781 (50.081)
Train Epoch: [34][40/195]	Time 0.175 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.137)	Prec@5 50.781 (50.086)
Train Epoch: [34][50/195]	Time 0.176 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.115)	Prec@5 47.656 (50.167)
Train Epoch: [34][50/195]	Time 0.178 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.121)	Prec@5 47.656 (50.155)
Train Epoch: [34][50/195]	Time 0.179 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.127)	Prec@5 47.656 (50.142)
Train Epoch: [34][50/195]	Time 0.180 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.328 (10.133)	Prec@5 47.656 (50.130)
Train Epoch: [34][60/195]	Time 0.175 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.994)	Prec@5 54.297 (50.005)
Train Epoch: [34][60/195]	Time 0.174 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.982)	Prec@5 54.297 (50.023)
Train Epoch: [34][60/195]	Time 0.178 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.970)	Prec@5 54.297 (50.040)
Train Epoch: [34][60/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.958)	Prec@5 54.297 (50.058)
Train Epoch: [34][70/195]	Time 0.165 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.909)	Prec@5 53.906 (50.120)
Train Epoch: [34][70/195]	Time 0.178 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.907)	Prec@5 53.906 (50.133)
Train Epoch: [34][70/195]	Time 0.178 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.905)	Prec@5 53.906 (50.146)
Train Epoch: [34][70/195]	Time 0.175 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.903)	Prec@5 53.906 (50.160)
Train Epoch: [34][80/195]	Time 0.176 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.924)	Prec@5 51.562 (50.277)
Train Epoch: [34][80/195]	Time 0.174 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.931)	Prec@5 51.562 (50.281)
Train Epoch: [34][80/195]	Time 0.179 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.937)	Prec@5 51.562 (50.285)
Train Epoch: [34][80/195]	Time 0.179 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.944)	Prec@5 51.562 (50.289)
Train Epoch: [34][90/195]	Time 0.179 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.965)	Prec@5 48.047 (50.432)
Train Epoch: [34][90/195]	Time 0.174 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.964)	Prec@5 48.047 (50.425)
Train Epoch: [34][90/195]	Time 0.175 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.964)	Prec@5 48.047 (50.419)
Train Epoch: [34][90/195]	Time 0.175 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.963)	Prec@5 48.047 (50.412)
Train Epoch: [34][100/195]	Time 0.172 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.965)	Prec@5 45.703 (50.270)
Train Epoch: [34][100/195]	Time 0.172 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.958)	Prec@5 45.703 (50.258)
Train Epoch: [34][100/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.951)	Prec@5 45.703 (50.247)
Train Epoch: [34][100/195]	Time 0.171 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.031 (9.944)	Prec@5 45.703 (50.236)
Train Epoch: [34][110/195]	Time 0.171 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.937)	Prec@5 42.578 (50.210)
Train Epoch: [34][110/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.937)	Prec@5 42.578 (50.193)
Train Epoch: [34][110/195]	Time 0.174 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.938)	Prec@5 42.578 (50.175)
Train Epoch: [34][110/195]	Time 0.169 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.938)	Prec@5 42.578 (50.158)
Train Epoch: [34][120/195]	Time 0.168 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.984)	Prec@5 48.047 (50.207)
Train Epoch: [34][120/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.981)	Prec@5 48.047 (50.203)
Train Epoch: [34][120/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.978)	Prec@5 48.047 (50.198)
Train Epoch: [34][120/195]	Time 0.173 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.975)	Prec@5 48.047 (50.194)
Train Epoch: [34][130/195]	Time 0.169 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (9.941)	Prec@5 48.828 (50.043)
Train Epoch: [34][130/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (9.942)	Prec@5 48.828 (50.040)
Train Epoch: [34][130/195]	Time 0.172 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (9.943)	Prec@5 48.828 (50.038)
Train Epoch: [34][130/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (9.945)	Prec@5 48.828 (50.036)
Train Epoch: [34][140/195]	Time 0.172 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (10.007)	Prec@5 49.609 (50.094)
Train Epoch: [34][140/195]	Time 0.173 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (10.006)	Prec@5 49.609 (50.093)
Train Epoch: [34][140/195]	Time 0.171 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (10.005)	Prec@5 49.609 (50.092)
Train Epoch: [34][140/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (10.004)	Prec@5 49.609 (50.091)
Train Epoch: [34][150/195]	Time 0.170 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.982)	Prec@5 47.266 (50.066)
Train Epoch: [34][150/195]	Time 0.173 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.980)	Prec@5 47.266 (50.061)
Train Epoch: [34][150/195]	Time 0.173 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.977)	Prec@5 47.266 (50.056)
Train Epoch: [34][150/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.975)	Prec@5 47.266 (50.052)
Train Epoch: [34][160/195]	Time 0.166 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.997)	Prec@5 51.172 (50.124)
Train Epoch: [34][160/195]	Time 0.176 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.996)	Prec@5 51.172 (50.125)
Train Epoch: [34][160/195]	Time 0.176 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.995)	Prec@5 51.172 (50.127)
Train Epoch: [34][160/195]	Time 0.173 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.994)	Prec@5 51.172 (50.129)
Train Epoch: [34][170/195]	Time 0.169 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 5.859 (9.992)	Prec@5 47.266 (50.106)
Train Epoch: [34][170/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 5.859 (9.986)	Prec@5 47.266 (50.102)
Train Epoch: [34][170/195]	Time 0.172 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 5.859 (9.980)	Prec@5 47.266 (50.098)
Train Epoch: [34][170/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 5.859 (9.974)	Prec@5 47.266 (50.094)
Train Epoch: [34][180/195]	Time 0.167 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.969)	Prec@5 48.047 (49.995)
Train Epoch: [34][180/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.968)	Prec@5 48.047 (49.992)
Train Epoch: [34][180/195]	Time 0.179 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.967)	Prec@5 48.047 (49.990)
Train Epoch: [34][180/195]	Time 0.175 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.375 (9.966)	Prec@5 48.047 (49.987)
Train Epoch: [34][190/195]	Time 0.173 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.998)	Prec@5 47.656 (50.042)
Train Epoch: [34][190/195]	Time 0.173 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.998)	Prec@5 47.656 (50.039)
Train Epoch: [34][190/195]	Time 0.172 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.999)	Prec@5 47.656 (50.036)
Train Epoch: [34][190/195]	Time 0.177 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.999)	Prec@5 47.656 (50.033)
Train Epoch: [35][0/195]	Time 0.227 (0.227)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (8.203)	Prec@5 48.047 (48.047)
Train Epoch: [35][0/195]	Time 0.173 (0.200)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (8.203)	Prec@5 48.047 (48.047)
Train Epoch: [35][0/195]	Time 0.171 (0.190)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (8.203)	Prec@5 48.047 (48.047)
Train Epoch: [35][0/195]	Time 0.170 (0.185)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (8.203)	Prec@5 48.047 (48.047)
Train Epoch: [35][10/195]	Time 0.170 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.832)	Prec@5 46.484 (50.295)
Train Epoch: [35][10/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.859)	Prec@5 46.484 (50.205)
Train Epoch: [35][10/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.884)	Prec@5 46.484 (50.118)
Train Epoch: [35][10/195]	Time 0.171 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.908)	Prec@5 46.484 (50.036)
Train Epoch: [35][20/195]	Time 0.169 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.862)	Prec@5 50.000 (50.058)
Train Epoch: [35][20/195]	Time 0.172 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.823)	Prec@5 50.000 (50.057)
Train Epoch: [35][20/195]	Time 0.172 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.784)	Prec@5 50.000 (50.056)
Train Epoch: [35][20/195]	Time 0.171 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.747)	Prec@5 50.000 (50.056)
Train Epoch: [35][30/195]	Time 0.172 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.076)	Prec@5 49.219 (49.735)
Train Epoch: [35][30/195]	Time 0.171 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.073)	Prec@5 49.219 (49.731)
Train Epoch: [35][30/195]	Time 0.173 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.071)	Prec@5 49.219 (49.727)
Train Epoch: [35][30/195]	Time 0.174 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (10.068)	Prec@5 49.219 (49.723)
Train Epoch: [35][40/195]	Time 0.170 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.422 (9.994)	Prec@5 52.734 (50.036)
Train Epoch: [35][40/195]	Time 0.174 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.422 (9.978)	Prec@5 52.734 (50.053)
Train Epoch: [35][40/195]	Time 0.170 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.422 (9.962)	Prec@5 52.734 (50.069)
Train Epoch: [35][40/195]	Time 0.170 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 7.422 (9.947)	Prec@5 52.734 (50.086)
Train Epoch: [35][50/195]	Time 0.172 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.719 (9.946)	Prec@5 50.391 (50.111)
Train Epoch: [35][50/195]	Time 0.174 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.719 (9.955)	Prec@5 50.391 (50.112)
Train Epoch: [35][50/195]	Time 0.172 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.719 (9.964)	Prec@5 50.391 (50.114)
Train Epoch: [35][50/195]	Time 0.173 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 11.719 (9.972)	Prec@5 50.391 (50.115)
Train Epoch: [35][60/195]	Time 0.173 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.874)	Prec@5 53.125 (50.143)
Train Epoch: [35][60/195]	Time 0.171 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.879)	Prec@5 53.125 (50.155)
Train Epoch: [35][60/195]	Time 0.175 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.883)	Prec@5 53.125 (50.167)
Train Epoch: [35][60/195]	Time 0.170 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.938 (9.887)	Prec@5 53.125 (50.179)
Train Epoch: [35][70/195]	Time 0.170 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.880)	Prec@5 43.359 (50.065)
Train Epoch: [35][70/195]	Time 0.172 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.888)	Prec@5 43.359 (50.042)
Train Epoch: [35][70/195]	Time 0.174 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.895)	Prec@5 43.359 (50.018)
Train Epoch: [35][70/195]	Time 0.174 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.903)	Prec@5 43.359 (49.994)
Train Epoch: [35][80/195]	Time 0.174 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.850)	Prec@5 51.172 (49.887)
Train Epoch: [35][80/195]	Time 0.171 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.851)	Prec@5 51.172 (49.891)
Train Epoch: [35][80/195]	Time 0.175 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.851)	Prec@5 51.172 (49.895)
Train Epoch: [35][80/195]	Time 0.172 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.156 (9.852)	Prec@5 51.172 (49.899)
Train Epoch: [35][90/195]	Time 0.178 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.891)	Prec@5 48.438 (49.900)
Train Epoch: [35][90/195]	Time 0.181 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.882)	Prec@5 48.438 (49.896)
Train Epoch: [35][90/195]	Time 0.176 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.873)	Prec@5 48.438 (49.892)
Train Epoch: [35][90/195]	Time 0.175 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 6.641 (9.864)	Prec@5 48.438 (49.888)
Train Epoch: [35][100/195]	Time 0.172 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.864)	Prec@5 52.344 (49.975)
Train Epoch: [35][100/195]	Time 0.174 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.861)	Prec@5 52.344 (49.981)
Train Epoch: [35][100/195]	Time 0.172 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.858)	Prec@5 52.344 (49.986)
Train Epoch: [35][100/195]	Time 0.171 (0.171)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.855)	Prec@5 52.344 (49.992)
Train Epoch: [35][110/195]	Time 0.171 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.844)	Prec@5 50.000 (50.018)
Train Epoch: [35][110/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.843)	Prec@5 50.000 (50.018)
Train Epoch: [35][110/195]	Time 0.174 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.843)	Prec@5 50.000 (50.018)
Train Epoch: [35][110/195]	Time 0.173 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.843)	Prec@5 50.000 (50.018)
Train Epoch: [35][120/195]	Time 0.178 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.824)	Prec@5 47.656 (50.063)
Train Epoch: [35][120/195]	Time 0.179 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.821)	Prec@5 47.656 (50.058)
Train Epoch: [35][120/195]	Time 0.179 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.817)	Prec@5 47.656 (50.053)
Train Epoch: [35][120/195]	Time 0.178 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.814)	Prec@5 47.656 (50.048)
Train Epoch: [35][130/195]	Time 0.175 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.839)	Prec@5 44.922 (49.954)
Train Epoch: [35][130/195]	Time 0.178 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.843)	Prec@5 44.922 (49.945)
Train Epoch: [35][130/195]	Time 0.178 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.848)	Prec@5 44.922 (49.935)
Train Epoch: [35][130/195]	Time 0.177 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.109 (9.852)	Prec@5 44.922 (49.925)
Train Epoch: [35][140/195]	Time 0.175 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.797)	Prec@5 45.703 (49.909)
Train Epoch: [35][140/195]	Time 0.176 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.795)	Prec@5 45.703 (49.901)
Train Epoch: [35][140/195]	Time 0.176 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.793)	Prec@5 45.703 (49.894)
Train Epoch: [35][140/195]	Time 0.176 (0.172)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.791)	Prec@5 45.703 (49.886)
Train Epoch: [35][150/195]	Time 0.172 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 13.281 (9.808)	Prec@5 50.391 (49.912)
Train Epoch: [35][150/195]	Time 0.176 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 13.281 (9.814)	Prec@5 50.391 (49.913)
Train Epoch: [35][150/195]	Time 0.181 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 13.281 (9.819)	Prec@5 50.391 (49.914)
Train Epoch: [35][150/195]	Time 0.176 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 13.281 (9.825)	Prec@5 50.391 (49.915)
Train Epoch: [35][160/195]	Time 0.180 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.844)	Prec@5 48.438 (49.881)
Train Epoch: [35][160/195]	Time 0.180 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.841)	Prec@5 48.438 (49.878)
Train Epoch: [35][160/195]	Time 0.180 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.839)	Prec@5 48.438 (49.876)
Train Epoch: [35][160/195]	Time 0.182 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.203 (9.836)	Prec@5 48.438 (49.874)
Train Epoch: [35][170/195]	Time 0.170 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.891 (9.899)	Prec@5 54.688 (49.954)
Train Epoch: [35][170/195]	Time 0.178 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.891 (9.903)	Prec@5 54.688 (49.961)
Train Epoch: [35][170/195]	Time 0.177 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.891 (9.907)	Prec@5 54.688 (49.968)
Train Epoch: [35][170/195]	Time 0.177 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.891 (9.912)	Prec@5 54.688 (49.975)
Train Epoch: [35][180/195]	Time 0.166 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.955)	Prec@5 51.172 (50.101)
Train Epoch: [35][180/195]	Time 0.169 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.953)	Prec@5 51.172 (50.103)
Train Epoch: [35][180/195]	Time 0.172 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.951)	Prec@5 51.172 (50.104)
Train Epoch: [35][180/195]	Time 0.176 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 8.594 (9.949)	Prec@5 51.172 (50.106)
Train Epoch: [35][190/195]	Time 0.174 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.994)	Prec@5 46.875 (50.039)
Train Epoch: [35][190/195]	Time 0.180 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.993)	Prec@5 46.875 (50.035)
Train Epoch: [35][190/195]	Time 0.178 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.993)	Prec@5 46.875 (50.031)
Train Epoch: [35][190/195]	Time 0.171 (0.173)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 9.766 (9.993)	Prec@5 46.875 (50.027)
Train Epoch: [36][0/195]	Time 0.250 (0.250)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (10.547)	Prec@5 50.391 (50.391)
Train Epoch: [36][0/195]	Time 0.185 (0.218)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (10.547)	Prec@5 50.391 (50.391)
Train Epoch: [36][0/195]	Time 0.214 (0.217)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (10.547)	Prec@5 50.391 (50.391)
Train Epoch: [36][0/195]	Time 0.181 (0.208)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 10.547 (10.547)	Prec@5 50.391 (50.391)
Train Epoch: [36][10/195]	Time 0.165 (0.178)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.500 (9.451)	Prec@5 53.906 (48.876)
Train Epoch: [36][10/195]	Time 0.171 (0.178)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.500 (9.524)	Prec@5 53.906 (48.996)
Train Epoch: [36][10/195]	Time 0.174 (0.178)	Data 0.000 (0.000)	Loss nan (nan)	Prec@1 12.500 (9.593)	Prec@5 53.906 (49.110)
